user_id,traffic_source,purchase_date,revenue,campaign_name,campaign_id,ad_spent
259,Email,2023-12-29 0:00:00,478.45,Newsletter - Monthly Offer,301,712.7
260,Paid Search,2023-07-05 0:00:00,455.7,Google Ads - Black Friday,102,572.4
260,Referral,2023-09-03 0:00:00,402.28,,,
260,Paid Search,2023-10-22 0:00:00,285.96,Google Ads - Spring Sale,101,100.83
261,Paid Search,2023-12-01 0:00:00,418.64,Google Ads - Spring Sale,101,177.16
262,Paid Search,2023-02-14 0:00:00,260,Google Ads - Black Friday,102,321.63
262,Social Media,2023-09-02 0:00:00,455.22,Facebook - Holiday Promo,201,262.17
262,Social Media,2023-09-06 0:00:00,91.39,Instagram - Summer Deal,202,24.67
262,Social Media,2024-02-05 0:00:00,73.43,Instagram - Summer Deal,202,23.05
263,Paid Search,2023-03-18 0:00:00,489.65,Google Ads - Spring Sale,101,158.89
263,Social Media,2023-04-24 0:00:00,471.49,Instagram - Summer Deal,202,200.4
264,Direct,2023-12-18 0:00:00,365.41,,,
265,Organic Search,2023-01-15 0:00:00,123.92,,,
265,Referral,2023-02-15 0:00:00,489.6,,,
265,Social Media,2023-05-14 0:00:00,367.48,Facebook - Holiday Promo,201,273.48
265,Organic Search,2023-09-04 0:00:00,509.54,,,
265,Organic Search,2024-01-25 0:00:00,419.13,,,
266,Paid Search,2023-02-20 0:00:00,495.43,Google Ads - Spring Sale,101,155.86
266,Paid Search,2023-05-24 0:00:00,245.43,Google Ads - Black Friday,102,315.99
266,Paid Search,2023-09-10 0:00:00,436.77,Google Ads - Spring Sale,101,129.11
266,Paid Search,2023-11-09 0:00:00,462.68,Google Ads - Black Friday,102,712.99
266,Paid Search,2023-12-25 0:00:00,256.81,Google Ads - Black Friday,102,359.6
266,Paid Search,2024-02-09 0:00:00,268.19,Google Ads - Spring Sale,101,95.65
267,Referral,2023-06-30 0:00:00,462.16,,,
267,Paid Search,2023-09-25 0:00:00,221.14,Google Ads - Spring Sale,101,64.42
267,Paid Search,2024-01-14 0:00:00,311.21,Google Ads - Black Friday,102,389.72
268,Referral,2023-08-30 0:00:00,257.07,,,
268,Social Media,2024-01-31 0:00:00,411.37,Facebook - Holiday Promo,201,222.99
269,Referral,2023-01-04 0:00:00,94.19,,,
269,Referral,2023-06-23 0:00:00,468.87,,,
269,Referral,2023-08-12 0:00:00,328.1,,,
270,Social Media,2023-04-21 0:00:00,320.27,Instagram - Summer Deal,202,149.18
270,Social Media,2023-05-12 0:00:00,510.12,Facebook - Holiday Promo,201,263.62
271,Email,2023-03-14 0:00:00,233.88,Newsletter - Monthly Offer,301,275.21
271,Email,2023-07-07 0:00:00,147.58,Newsletter - Monthly Offer,301,273.92
272,Direct,2023-04-26 0:00:00,453.67,,,
272,Organic Search,2023-04-26 0:00:00,398.56,,,
272,Organic Search,2023-09-07 0:00:00,295.83,,,
273,Social Media,2023-07-03 0:00:00,210.15,Facebook - Holiday Promo,201,108.46
273,Social Media,2024-01-06 0:00:00,101.32,Instagram - Summer Deal,202,35.3
274,Organic Search,2023-04-11 0:00:00,300.62,,,
274,Paid Search,2023-11-07 0:00:00,132.07,Google Ads - Spring Sale,101,69.06
274,Paid Search,2024-02-03 0:00:00,508.8,Google Ads - Spring Sale,101,170.26
275,Referral,2023-03-04 0:00:00,162.98,,,
275,Organic Search,2023-06-22 0:00:00,505.17,,,
275,Organic Search,2023-07-26 0:00:00,60.82,,,
275,Organic Search,2023-11-21 0:00:00,240.45,,,
276,Organic Search,2023-11-05 0:00:00,519.9,,,
277,Paid Search,2023-01-04 0:00:00,437.3,Google Ads - Black Friday,102,662.65
277,Paid Search,2023-10-25 0:00:00,362.47,Google Ads - Spring Sale,101,162.17
277,Paid Search,2024-02-04 0:00:00,368.92,Google Ads - Spring Sale,101,141.17
278,Email,2023-08-22 0:00:00,469.33,VIP Email - Exclusive Discount,302,294.77
279,Paid Search,2023-01-21 0:00:00,177.09,Google Ads - Black Friday,102,314.04
279,Paid Search,2023-04-04 0:00:00,98.63,Google Ads - Black Friday,102,126.53
279,Paid Search,2023-08-06 0:00:00,103.81,Google Ads - Spring Sale,101,38.04
279,Referral,2023-10-11 0:00:00,240.11,,,
279,Paid Search,2024-01-16 0:00:00,71.58,Google Ads - Black Friday,102,140.93
280,Referral,2023-06-05 0:00:00,340.65,,,
280,Referral,2023-06-17 0:00:00,489.98,,,
281,Direct,2023-01-18 0:00:00,129.26,,,
281,Organic Search,2023-02-09 0:00:00,130.21,,,
281,Organic Search,2023-11-21 0:00:00,311.96,,,
281,Organic Search,2024-02-01 0:00:00,168.78,,,
282,Direct,2023-09-26 0:00:00,244.25,,,
282,Direct,2023-10-05 0:00:00,120.44,,,
282,Direct,2023-12-26 0:00:00,335.13,,,
283,Direct,2023-01-23 0:00:00,172.69,,,
283,Social Media,2023-05-17 0:00:00,363.2,Instagram - Summer Deal,202,173.36
283,Direct,2023-10-11 0:00:00,51.4,,,
283,Paid Search,2023-11-24 0:00:00,223.78,Google Ads - Black Friday,102,326.45
283,Direct,2023-12-18 0:00:00,312.36,,,
284,Email,2023-07-06 0:00:00,378.4,Newsletter - Monthly Offer,301,717.44
284,Email,2023-10-28 0:00:00,309.21,VIP Email - Exclusive Discount,302,239.79
284,Direct,2024-01-01 0:00:00,132.65,,,
285,Paid Search,2023-01-02 0:00:00,444.69,Google Ads - Black Friday,102,613.12
285,Paid Search,2023-09-08 0:00:00,98.22,Google Ads - Black Friday,102,135.12
285,Paid Search,2023-12-26 0:00:00,253.65,Google Ads - Black Friday,102,400.81
286,Paid Search,2023-10-07 0:00:00,377.35,Google Ads - Black Friday,102,690.79
286,Paid Search,2024-02-20 0:00:00,463.13,Google Ads - Black Friday,102,874.86
287,Email,2024-02-07 0:00:00,358.26,VIP Email - Exclusive Discount,302,241.79
287,Email,2024-02-22 0:00:00,282.34,Newsletter - Monthly Offer,301,490.97
288,Social Media,2023-08-10 0:00:00,235.79,Facebook - Holiday Promo,201,187.66
288,Email,2023-08-14 0:00:00,116.86,Newsletter - Monthly Offer,301,169.43
288,Email,2023-09-26 0:00:00,389.16,VIP Email - Exclusive Discount,302,248.52
288,Email,2024-01-07 0:00:00,259.2,Newsletter - Monthly Offer,301,335.65
288,Paid Search,2024-02-11 0:00:00,288.88,Google Ads - Black Friday,102,435.4
288,Email,2024-02-27 0:00:00,334.17,VIP Email - Exclusive Discount,302,287.2
289,Email,2023-03-02 0:00:00,153.63,Newsletter - Monthly Offer,301,230.25
289,Email,2023-05-06 0:00:00,118.15,VIP Email - Exclusive Discount,302,68.73
289,Email,2023-08-27 0:00:00,152.95,Newsletter - Monthly Offer,301,227.66
290,Organic Search,2023-09-22 0:00:00,362.72,,,
291,Referral,2023-09-08 0:00:00,176.83,,,
292,Paid Search,2024-02-03 0:00:00,120.43,Google Ads - Spring Sale,101,36.23
293,Organic Search,2023-04-11 0:00:00,268.05,,,
293,Email,2023-06-07 0:00:00,63.37,Newsletter - Monthly Offer,301,113.77
293,Social Media,2023-06-19 0:00:00,293.25,Facebook - Holiday Promo,201,238.23
293,Organic Search,2023-06-24 0:00:00,278.96,,,
293,Organic Search,2023-07-12 0:00:00,417.83,,,
293,Organic Search,2023-08-11 0:00:00,410.7,,,
293,Organic Search,2023-10-29 0:00:00,113.36,,,
293,Paid Search,2023-12-02 0:00:00,174.49,Google Ads - Black Friday,102,336.16
294,Email,2023-01-29 0:00:00,489.99,VIP Email - Exclusive Discount,302,314.91
294,Social Media,2023-04-09 0:00:00,69,Instagram - Summer Deal,202,22.93
294,Email,2023-07-26 0:00:00,413.28,VIP Email - Exclusive Discount,302,335.91
294,Email,2023-09-11 0:00:00,423.88,Newsletter - Monthly Offer,301,778.1
295,Paid Search,2023-05-13 0:00:00,160.43,Google Ads - Black Friday,102,271.76
295,Paid Search,2023-11-18 0:00:00,184.42,Google Ads - Spring Sale,101,64.54
296,Social Media,2023-01-18 0:00:00,346.17,Facebook - Holiday Promo,201,236.91
296,Organic Search,2023-10-15 0:00:00,232.49,,,
296,Organic Search,2023-11-14 0:00:00,334.2,,,
296,Organic Search,2023-11-27 0:00:00,415.95,,,
297,Referral,2023-05-17 0:00:00,312.88,,,
298,Organic Search,2023-06-28 0:00:00,62.93,,,
298,Organic Search,2023-10-31 0:00:00,62.52,,,
298,Organic Search,2023-11-30 0:00:00,170.61,,,
299,Referral,2023-05-17 0:00:00,80.85,,,
299,Referral,2023-07-11 0:00:00,351.4,,,
299,Referral,2023-10-18 0:00:00,330.91,,,
299,Referral,2023-11-04 0:00:00,389.17,,,
301,Referral,2023-05-15 0:00:00,161.03,,,
301,Organic Search,2023-09-07 0:00:00,401.82,,,
302,Direct,2023-01-21 0:00:00,314.69,,,
302,Paid Search,2023-03-29 0:00:00,443.12,Google Ads - Black Friday,102,644.78
302,Paid Search,2023-04-22 0:00:00,418.84,Google Ads - Spring Sale,101,143.82
302,Paid Search,2023-08-06 0:00:00,320.8,Google Ads - Spring Sale,101,111.74
302,Paid Search,2023-11-06 0:00:00,269.17,Google Ads - Black Friday,102,547.6
302,Paid Search,2024-01-04 0:00:00,206.2,Google Ads - Black Friday,102,248.29
302,Paid Search,2024-02-12 0:00:00,391.65,Google Ads - Black Friday,102,653.88
303,Referral,2023-05-19 0:00:00,265.56,,,
303,Email,2023-10-18 0:00:00,447.67,Newsletter - Monthly Offer,301,820.04
303,Referral,2024-01-04 0:00:00,487.23,,,
303,Email,2024-01-24 0:00:00,351.3,VIP Email - Exclusive Discount,302,185.77
304,Paid Search,2023-02-10 0:00:00,130.56,Google Ads - Black Friday,102,152.7
304,Paid Search,2023-03-20 0:00:00,182.36,Google Ads - Black Friday,102,305.14
304,Paid Search,2023-10-31 0:00:00,266.28,Google Ads - Black Friday,102,390.23
304,Direct,2023-11-08 0:00:00,483.39,,,
305,Direct,2023-01-04 0:00:00,293.46,,,
305,Direct,2023-05-03 0:00:00,69.82,,,
305,Direct,2023-06-21 0:00:00,59.58,,,
306,Social Media,2023-02-22 0:00:00,190.1,Facebook - Holiday Promo,201,105.75
306,Email,2023-06-27 0:00:00,188.91,Newsletter - Monthly Offer,301,286.43
306,Social Media,2023-12-09 0:00:00,454.77,Facebook - Holiday Promo,201,322.78
306,Paid Search,2023-12-21 0:00:00,355.98,Google Ads - Spring Sale,101,177.73
307,Referral,2023-01-04 0:00:00,421.36,,,
307,Referral,2023-07-04 0:00:00,170.49,,,
307,Referral,2023-08-16 0:00:00,437.69,,,
307,Organic Search,2023-09-21 0:00:00,357.04,,,
307,Referral,2023-09-25 0:00:00,273.34,,,
307,Referral,2023-10-13 0:00:00,492.79,,,
307,Referral,2024-01-19 0:00:00,440.96,,,
308,Social Media,2023-06-12 0:00:00,430.68,Instagram - Summer Deal,202,126.76
308,Social Media,2024-01-11 0:00:00,56.1,Instagram - Summer Deal,202,16.18
309,Direct,2023-07-31 0:00:00,174.97,,,
309,Social Media,2023-07-31 0:00:00,399.42,Facebook - Holiday Promo,201,252.4
309,Organic Search,2024-02-08 0:00:00,241.53,,,
310,Social Media,2023-09-18 0:00:00,100.97,Facebook - Holiday Promo,201,67.91
311,Paid Search,2023-03-04 0:00:00,351.94,Google Ads - Black Friday,102,448.61
311,Organic Search,2023-05-03 0:00:00,97.99,,,
311,Email,2023-05-15 0:00:00,129.05,VIP Email - Exclusive Discount,302,84.46
311,Email,2023-05-28 0:00:00,373.24,Newsletter - Monthly Offer,301,595.43
311,Email,2023-11-18 0:00:00,333.88,Newsletter - Monthly Offer,301,424.67
311,Email,2023-12-23 0:00:00,102.05,Newsletter - Monthly Offer,301,145.62
313,Paid Search,2023-02-23 0:00:00,242.66,Google Ads - Spring Sale,101,117.8
313,Paid Search,2023-05-30 0:00:00,311,Google Ads - Spring Sale,101,85.51
313,Paid Search,2023-10-25 0:00:00,414.26,Google Ads - Spring Sale,101,134.31
313,Paid Search,2023-12-25 0:00:00,362.85,Google Ads - Black Friday,102,482.51
313,Paid Search,2024-02-07 0:00:00,208.85,Google Ads - Black Friday,102,367.9
314,Organic Search,2023-04-04 0:00:00,271.77,,,
314,Email,2023-05-07 0:00:00,262.88,VIP Email - Exclusive Discount,302,170.23
314,Email,2023-07-30 0:00:00,307.48,VIP Email - Exclusive Discount,302,194.36
315,Paid Search,2023-04-03 0:00:00,128.18,Google Ads - Black Friday,102,158.3
315,Paid Search,2023-04-15 0:00:00,142.15,Google Ads - Black Friday,102,173.27
316,Organic Search,2023-06-05 0:00:00,257.08,,,
316,Paid Search,2023-08-30 0:00:00,113.48,Google Ads - Spring Sale,101,45.43
316,Paid Search,2024-02-10 0:00:00,190.02,Google Ads - Black Friday,102,249.19
317,Paid Search,2023-08-25 0:00:00,235.46,Google Ads - Black Friday,102,309.64
317,Paid Search,2023-10-18 0:00:00,308.76,Google Ads - Spring Sale,101,135.69
317,Paid Search,2023-12-09 0:00:00,505.55,Google Ads - Spring Sale,101,146.39
317,Paid Search,2024-01-19 0:00:00,55.39,Google Ads - Spring Sale,101,16.23
318,Referral,2023-01-19 0:00:00,324.52,,,
318,Paid Search,2023-04-06 0:00:00,284.57,Google Ads - Spring Sale,101,115.5
318,Social Media,2023-11-30 0:00:00,442.1,Facebook - Holiday Promo,201,248.22
318,Email,2024-01-18 0:00:00,86.87,VIP Email - Exclusive Discount,302,47.39
319,Direct,2023-02-17 0:00:00,415.84,,,
319,Direct,2023-06-23 0:00:00,229.47,,,
319,Direct,2023-09-05 0:00:00,239.49,,,
320,Direct,2023-06-12 0:00:00,189.83,,,
320,Organic Search,2023-08-14 0:00:00,213.92,,,
321,Email,2023-01-01 0:00:00,248.77,Newsletter - Monthly Offer,301,300.48
321,Referral,2023-06-01 0:00:00,112.71,,,
321,Email,2023-12-12 0:00:00,305.09,Newsletter - Monthly Offer,301,480.46
322,Referral,2023-07-10 0:00:00,353.31,,,
323,Paid Search,2023-12-20 0:00:00,308.49,Google Ads - Spring Sale,101,89.03
324,Organic Search,2023-01-17 0:00:00,413.5,,,
324,Organic Search,2023-02-04 0:00:00,403.43,,,
324,Organic Search,2023-02-20 0:00:00,542.98,,,
324,Paid Search,2023-02-27 0:00:00,402.78,Google Ads - Spring Sale,101,128.4
324,Organic Search,2023-04-23 0:00:00,291.66,,,
324,Organic Search,2023-08-11 0:00:00,341.02,,,
324,Organic Search,2024-02-18 0:00:00,116.41,,,
325,Paid Search,2023-03-09 0:00:00,458.38,Google Ads - Spring Sale,101,141.47
325,Email,2023-05-25 0:00:00,363.72,VIP Email - Exclusive Discount,302,215.14
326,Social Media,2023-03-23 0:00:00,446.57,Instagram - Summer Deal,202,195.3
326,Email,2023-08-24 0:00:00,252.04,Newsletter - Monthly Offer,301,397.44
326,Email,2023-08-26 0:00:00,420.52,Newsletter - Monthly Offer,301,484.88
326,Organic Search,2023-10-02 0:00:00,146.38,,,
327,Referral,2023-09-09 0:00:00,221.23,,,
327,Social Media,2023-09-29 0:00:00,219.7,Instagram - Summer Deal,202,80.1
327,Referral,2024-01-30 0:00:00,376.96,,,
327,Direct,2024-02-09 0:00:00,418.82,,,
328,Paid Search,2023-01-28 0:00:00,460.84,Google Ads - Black Friday,102,913.91
328,Referral,2023-06-10 0:00:00,433.74,,,
328,Referral,2023-11-16 0:00:00,305.72,,,
329,Organic Search,2023-03-01 0:00:00,118.75,,,
329,Referral,2023-09-15 0:00:00,262.22,,,
329,Referral,2023-09-22 0:00:00,66.42,,,
329,Organic Search,2023-11-10 0:00:00,331.37,,,
330,Direct,2023-04-20 0:00:00,119.29,,,
331,Referral,2023-01-09 0:00:00,210.88,,,
331,Paid Search,2023-02-14 0:00:00,209.2,Google Ads - Black Friday,102,368.83
331,Referral,2023-04-25 0:00:00,171.34,,,
331,Referral,2023-07-09 0:00:00,461.92,,,
332,Referral,2023-02-09 0:00:00,491.29,,,
333,Direct,2023-01-01 0:00:00,235.81,,,
333,Direct,2023-07-22 0:00:00,287.24,,,
333,Referral,2023-10-13 0:00:00,178.54,,,
333,Direct,2024-01-05 0:00:00,418.73,,,
334,Email,2023-04-08 0:00:00,113.66,VIP Email - Exclusive Discount,302,85.27
335,Referral,2023-02-27 0:00:00,350.8,,,
335,Referral,2023-03-09 0:00:00,171.8,,,
335,Referral,2023-04-09 0:00:00,202.15,,,
335,Referral,2023-05-17 0:00:00,126.15,,,
335,Referral,2023-06-25 0:00:00,217.98,,,
335,Paid Search,2023-10-15 0:00:00,392.02,Google Ads - Black Friday,102,638.98
335,Referral,2023-10-22 0:00:00,177.8,,,
336,Email,2023-03-30 0:00:00,464.74,Newsletter - Monthly Offer,301,739.56
336,Paid Search,2023-08-16 0:00:00,370.86,Google Ads - Spring Sale,101,151.48
336,Email,2023-11-17 0:00:00,149.03,Newsletter - Monthly Offer,301,183.19
337,Email,2023-03-04 0:00:00,448.49,Newsletter - Monthly Offer,301,658.83
338,Social Media,2023-04-05 0:00:00,394.12,Instagram - Summer Deal,202,124.13
338,Social Media,2023-05-18 0:00:00,447.65,Instagram - Summer Deal,202,170
338,Social Media,2023-06-24 0:00:00,317.3,Facebook - Holiday Promo,201,286.57
338,Social Media,2023-12-17 0:00:00,502.42,Instagram - Summer Deal,202,181.08
339,Direct,2023-06-18 0:00:00,121.33,,,
339,Direct,2023-06-30 0:00:00,310.62,,,
339,Paid Search,2023-09-28 0:00:00,254.01,Google Ads - Spring Sale,101,117.79
339,Direct,2024-01-31 0:00:00,271.99,,,
340,Referral,2023-11-18 0:00:00,66.99,,,
340,Referral,2023-12-13 0:00:00,367.62,,,
341,Paid Search,2023-09-21 0:00:00,131.42,Google Ads - Spring Sale,101,49.53
342,Organic Search,2023-02-03 0:00:00,494.72,,,
342,Organic Search,2023-08-09 0:00:00,402.64,,,
342,Referral,2023-10-09 0:00:00,137.2,,,
342,Organic Search,2023-11-09 0:00:00,177.82,,,
343,Paid Search,2023-06-29 0:00:00,71.79,Google Ads - Spring Sale,101,22.73
344,Organic Search,2023-03-15 0:00:00,134.36,,,
344,Direct,2023-04-30 0:00:00,278.96,,,
344,Direct,2023-07-09 0:00:00,323.72,,,
344,Direct,2023-11-29 0:00:00,519.23,,,
345,Organic Search,2023-05-25 0:00:00,301.32,,,
345,Organic Search,2023-11-12 0:00:00,329.99,,,
345,Paid Search,2024-02-17 0:00:00,289.27,Google Ads - Spring Sale,101,87.48
346,Direct,2023-04-24 0:00:00,274.79,,,
346,Organic Search,2023-07-26 0:00:00,246.63,,,
346,Referral,2023-11-09 0:00:00,191.94,,,
347,Email,2023-12-30 0:00:00,467.89,Newsletter - Monthly Offer,301,768.8
348,Direct,2023-10-06 0:00:00,196.17,,,
348,Organic Search,2023-11-13 0:00:00,87.93,,,
348,Organic Search,2024-01-02 0:00:00,158.39,,,
349,Referral,2023-11-04 0:00:00,333.03,,,
349,Email,2023-12-27 0:00:00,412.94,Newsletter - Monthly Offer,301,472.94
350,Paid Search,2023-11-11 0:00:00,425.69,Google Ads - Spring Sale,101,169.67
352,Social Media,2023-10-10 0:00:00,160.89,Instagram - Summer Deal,202,50.6
352,Organic Search,2023-10-15 0:00:00,429.06,,,
353,Organic Search,2023-01-12 0:00:00,237.59,,,
353,Organic Search,2023-03-24 0:00:00,105.73,,,
353,Organic Search,2024-01-09 0:00:00,291.94,,,
353,Organic Search,2024-02-15 0:00:00,331.5,,,
354,Email,2023-08-03 0:00:00,212.28,Newsletter - Monthly Offer,301,356.58
354,Referral,2023-09-03 0:00:00,279.41,,,
354,Referral,2023-09-23 0:00:00,182.79,,,
354,Referral,2024-02-21 0:00:00,393.84,,,
355,Direct,2023-08-14 0:00:00,80.08,,,
356,Referral,2023-06-07 0:00:00,272.98,,,
356,Referral,2023-09-30 0:00:00,455.74,,,
356,Social Media,2023-10-31 0:00:00,285.25,Instagram - Summer Deal,202,137.32
356,Referral,2023-11-02 0:00:00,434.43,,,
356,Referral,2023-12-31 0:00:00,91.76,,,
356,Paid Search,2024-01-22 0:00:00,370.9,Google Ads - Spring Sale,101,133.11
357,Direct,2023-02-02 0:00:00,123.81,,,
357,Paid Search,2023-02-17 0:00:00,440.4,Google Ads - Spring Sale,101,137.86
357,Direct,2023-07-20 0:00:00,454.37,,,
357,Direct,2023-10-17 0:00:00,92.61,,,
358,Referral,2023-02-16 0:00:00,324.61,,,
358,Social Media,2023-03-15 0:00:00,301.45,Facebook - Holiday Promo,201,176.79
358,Email,2023-09-21 0:00:00,242.44,VIP Email - Exclusive Discount,302,153.16
359,Email,2023-02-10 0:00:00,384.88,VIP Email - Exclusive Discount,302,205.41
359,Email,2023-05-29 0:00:00,58.12,Newsletter - Monthly Offer,301,84.87
360,Organic Search,2023-08-19 0:00:00,187.94,,,
361,Paid Search,2023-11-04 0:00:00,277.51,Google Ads - Black Friday,102,396.49
361,Paid Search,2024-01-22 0:00:00,359.26,Google Ads - Black Friday,102,693.86
362,Direct,2023-04-05 0:00:00,535.79,,,
362,Organic Search,2023-09-30 0:00:00,52.74,,,
362,Organic Search,2024-01-19 0:00:00,499.31,,,
363,Direct,2023-06-01 0:00:00,264.44,,,
363,Direct,2023-06-30 0:00:00,305.05,,,
364,Paid Search,2023-02-08 0:00:00,158.1,Google Ads - Spring Sale,101,55.27
364,Paid Search,2023-05-15 0:00:00,414.47,Google Ads - Black Friday,102,444.93
364,Organic Search,2023-06-01 0:00:00,295.31,,,
364,Paid Search,2023-08-27 0:00:00,66.72,Google Ads - Black Friday,102,92.63
364,Paid Search,2023-09-07 0:00:00,454.26,Google Ads - Spring Sale,101,135.3
365,Referral,2023-03-19 0:00:00,93.3,,,
365,Referral,2023-04-27 0:00:00,319.74,,,
365,Referral,2023-05-20 0:00:00,508.6,,,
365,Referral,2023-09-06 0:00:00,120.61,,,
365,Organic Search,2023-09-24 0:00:00,286.1,,,
365,Referral,2023-11-25 0:00:00,69.13,,,
365,Referral,2023-11-29 0:00:00,339.2,,,
366,Direct,2023-11-14 0:00:00,70.09,,,
366,Direct,2023-12-28 0:00:00,273.32,,,
366,Direct,2024-02-16 0:00:00,255.64,,,
367,Email,2023-02-27 0:00:00,181.35,VIP Email - Exclusive Discount,302,110.12
367,Referral,2023-03-17 0:00:00,387.58,,,
367,Direct,2023-04-21 0:00:00,123.8,,,
367,Direct,2023-06-13 0:00:00,381.76,,,
368,Organic Search,2023-04-13 0:00:00,66.53,,,
368,Organic Search,2023-08-13 0:00:00,393.03,,,
368,Organic Search,2023-10-28 0:00:00,395.91,,,
368,Organic Search,2023-12-07 0:00:00,191.91,,,
368,Organic Search,2023-12-18 0:00:00,194.48,,,
368,Organic Search,2023-12-31 0:00:00,136.52,,,
368,Email,2024-01-08 0:00:00,276.58,VIP Email - Exclusive Discount,302,167.91
368,Organic Search,2024-02-19 0:00:00,109.44,,,
369,Paid Search,2023-07-01 0:00:00,462.03,Google Ads - Spring Sale,101,203.31
369,Paid Search,2023-07-09 0:00:00,449.95,Google Ads - Spring Sale,101,142.96
369,Paid Search,2023-10-21 0:00:00,304.36,Google Ads - Black Friday,102,384.21
369,Direct,2023-11-17 0:00:00,168.21,,,
369,Paid Search,2023-12-23 0:00:00,370.62,Google Ads - Black Friday,102,595.18
370,Organic Search,2023-04-12 0:00:00,228.16,,,
370,Organic Search,2023-07-24 0:00:00,450.72,,,
371,Email,2023-04-16 0:00:00,361.56,Newsletter - Monthly Offer,301,493.93
371,Direct,2023-05-29 0:00:00,231.47,,,
371,Email,2023-06-13 0:00:00,337.98,VIP Email - Exclusive Discount,302,216.02
371,Direct,2023-08-02 0:00:00,167.22,,,
371,Direct,2023-11-23 0:00:00,336.64,,,
372,Referral,2023-09-12 0:00:00,248.2,,,
373,Referral,2023-04-18 0:00:00,406.83,,,
373,Organic Search,2024-02-09 0:00:00,435.79,,,
375,Social Media,2023-01-21 0:00:00,317.46,Instagram - Summer Deal,202,101.92
375,Organic Search,2023-09-26 0:00:00,492.08,,,
375,Organic Search,2023-12-22 0:00:00,211.76,,,
376,Paid Search,2023-02-16 0:00:00,508.65,Google Ads - Black Friday,102,645.56
376,Paid Search,2023-04-18 0:00:00,78.17,Google Ads - Black Friday,102,115.14
376,Paid Search,2023-04-25 0:00:00,258.26,Google Ads - Spring Sale,101,95.74
376,Paid Search,2023-05-22 0:00:00,306.49,Google Ads - Spring Sale,101,126.89
376,Paid Search,2023-09-14 0:00:00,61.64,Google Ads - Spring Sale,101,17.53
376,Paid Search,2023-11-24 0:00:00,165.05,Google Ads - Spring Sale,101,54.7
377,Email,2023-09-05 0:00:00,396.11,VIP Email - Exclusive Discount,302,204.75
377,Social Media,2023-11-29 0:00:00,277.18,Instagram - Summer Deal,202,91.91
378,Referral,2023-09-12 0:00:00,514.84,,,
378,Referral,2023-09-16 0:00:00,349.24,,,
379,Email,2023-03-05 0:00:00,374.87,Newsletter - Monthly Offer,301,669.22
380,Referral,2023-02-27 0:00:00,100.28,,,
380,Referral,2023-06-05 0:00:00,382.15,,,
380,Referral,2023-08-08 0:00:00,500.21,,,
380,Email,2023-11-04 0:00:00,360.56,VIP Email - Exclusive Discount,302,194.04
380,Email,2023-11-19 0:00:00,497.94,VIP Email - Exclusive Discount,302,411.72
380,Email,2024-01-29 0:00:00,216.94,Newsletter - Monthly Offer,301,349.68
381,Organic Search,2023-07-10 0:00:00,421.8,,,
381,Referral,2024-01-29 0:00:00,457.14,,,
382,Social Media,2023-06-16 0:00:00,172.31,Facebook - Holiday Promo,201,118.99
382,Organic Search,2023-12-28 0:00:00,250.59,,,
383,Referral,2023-01-25 0:00:00,226.11,,,
383,Social Media,2023-03-15 0:00:00,113.86,Instagram - Summer Deal,202,38.58
383,Referral,2023-10-27 0:00:00,427.61,,,
384,Direct,2023-06-25 0:00:00,417.65,,,
384,Direct,2023-07-08 0:00:00,369.76,,,
385,Email,2023-07-24 0:00:00,180.48,Newsletter - Monthly Offer,301,246.94
385,Email,2023-10-07 0:00:00,531.54,VIP Email - Exclusive Discount,302,409.59
386,Social Media,2023-03-30 0:00:00,312.97,Facebook - Holiday Promo,201,221.99
386,Social Media,2023-04-04 0:00:00,335.18,Instagram - Summer Deal,202,133.51
386,Social Media,2023-04-29 0:00:00,167.54,Instagram - Summer Deal,202,57.38
386,Social Media,2023-07-23 0:00:00,380.31,Instagram - Summer Deal,202,119.58
387,Social Media,2023-02-27 0:00:00,426.39,Instagram - Summer Deal,202,186.77
387,Social Media,2023-11-16 0:00:00,221.76,Instagram - Summer Deal,202,81.82
388,Social Media,2023-01-14 0:00:00,407.74,Instagram - Summer Deal,202,178.24
388,Social Media,2024-01-26 0:00:00,150.16,Facebook - Holiday Promo,201,127.29
388,Paid Search,2024-02-19 0:00:00,104.68,Google Ads - Spring Sale,101,49.57
389,Paid Search,2023-03-27 0:00:00,232.57,Google Ads - Black Friday,102,304.43
389,Paid Search,2023-07-08 0:00:00,372.34,Google Ads - Spring Sale,101,125.77
389,Paid Search,2023-07-08 0:00:00,277.46,Google Ads - Black Friday,102,298.09
390,Paid Search,2023-10-27 0:00:00,165.24,Google Ads - Spring Sale,101,65
391,Paid Search,2023-09-16 0:00:00,230.45,Google Ads - Black Friday,102,386.42
391,Email,2023-09-18 0:00:00,271.68,VIP Email - Exclusive Discount,302,168.51
391,Social Media,2024-01-18 0:00:00,353.57,Instagram - Summer Deal,202,123.99
393,Referral,2023-01-29 0:00:00,386.92,,,
393,Referral,2023-02-19 0:00:00,226.9,,,
393,Referral,2023-04-20 0:00:00,454.03,,,
393,Direct,2023-07-26 0:00:00,180.74,,,
393,Referral,2023-08-24 0:00:00,355.45,,,
394,Direct,2023-02-27 0:00:00,128.15,,,
394,Organic Search,2023-04-02 0:00:00,338.92,,,
394,Direct,2023-04-26 0:00:00,165.12,,,
394,Referral,2023-05-29 0:00:00,431.95,,,
